order_id,order_date,customer_age,product_category,order_value,discount_applied,payment_method,delivery_time_days,customer_rating,order_status
1773,2024-11-24,61,Sports,15301.36,Yes,UPI,5,2.7,Cancelled
1774,2024-04-15,23,Fashion,6117.35,No,Wallet,10,4.0,Delivered
1775,2024-05-21,32,Sports,4300.86,Yes,Wallet,1,4.2,Delivered
1776,2024-09-08,35,Sports,15053.94,No,Card,2,4.3,Returned
1777,2024-04-07,52,Beauty,6143.62,No,Card,4,2.9,Delivered
1778,2024-07-20,64,Books,9047.42,Yes,UPI,3,2.4,Delivered
1779,2024-06-16,37,Sports,20646.21,Yes,Wallet,10,3.1,Delivered
1780,2024-06-22,65,Home & Kitchen,21518.78,No,UPI,4,4.3,Delivered
1781,2024-03-03,23,Sports,15910.81,Yes,Card,3,4.6,Cancelled
1782,2024-06-29,35,Electronics,17030.22,Yes,Wallet,5,4.7,Cancelled
1783,2024-01-20,21,Beauty,5204.33,No,Card,6,2.9,Returned
1784,2024-01-01,41,Books,22814.37,No,COD,8,4.4,Cancelled
1785,2024-08-24,55,Electronics,24177.76,No,COD,8,3.1,Returned
1786,2024-05-23,55,Beauty,15175.99,No,Wallet,3,2.9,Delivered
1787,2024-10-12,28,Electronics,15812.35,No,Card,8,1.1,Delivered
1788,2024-10-21,39,Home & Kitchen,10298.51,No,Card,5,2.5,Delivered
1789,2024-09-12,45,Beauty,24517.57,No,UPI,5,4.8,Returned
1790,2024-08-30,55,Home & Kitchen,19507.82,Yes,COD,5,5.0,Delivered
1791,2024-09-30,52,Fashion,7022.08,No,UPI,6,4.1,Cancelled
1792,2024-10-11,31,Beauty,2746.7,Yes,COD,7,1.5,Returned
1793,2024-08-08,18,Beauty,12768.73,Yes,UPI,9,4.2,Delivered
1794,2024-02-22,19,Home & Kitchen,14999.55,Yes,Wallet,6,2.9,Returned
1795,2024-11-07,51,Fashion,350.61,Yes,UPI,3,4.9,Cancelled
1796,2024-11-09,25,Beauty,15308.47,Yes,UPI,2,3.5,Delivered
1797,2024-12-28,44,Electronics,16539.52,No,COD,1,4.0,Returned
1798,2024-03-01,22,Home & Kitchen,22800.24,Yes,Card,1,3.4,Cancelled
1799,2024-04-14,41,Home & Kitchen,18287.72,No,Wallet,3,1.8,Returned
1800,2024-06-24,18,Beauty,15021.81,Yes,COD,7,3.0,Returned
1801,2024-05-01,62,Sports,20633.55,No,Card,6,1.1,Returned
1802,2024-12-10,42,Sports,823.4,Yes,UPI,3,1.8,Cancelled
1803,2024-02-13,48,Sports,9629.17,Yes,UPI,9,4.9,Returned
1804,2024-01-27,27,Fashion,17393.43,Yes,COD,8,2.6,Returned
1805,2024-11-16,45,Electronics,4015.22,No,COD,9,2.3,Delivered
1806,2024-08-30,59,Beauty,2217.91,Yes,UPI,3,4.6,Cancelled
1807,2024-06-20,51,Beauty,17945.04,Yes,Card,8,3.1,Cancelled
1808,2024-10-14,62,Fashion,19930.06,Yes,Wallet,4,1.8,Cancelled
1809,2024-05-21,21,Fashion,20747.41,Yes,UPI,3,3.6,Cancelled
1810,2024-10-11,33,Beauty,20955.74,Yes,Wallet,2,1.4,Returned
1811,2024-07-09,18,Electronics,10522.66,Yes,Card,9,2.0,Cancelled
1812,2024-12-16,33,Home & Kitchen,23031.04,Yes,Card,10,4.7,Returned
1813,2024-03-05,24,Books,960.99,No,UPI,7,4.9,Returned
1814,2024-08-28,57,Fashion,23030.34,No,UPI,7,4.5,Delivered
1815,2024-03-30,43,Fashion,17099.24,No,Card,2,2.9,Delivered
1816,2024-08-22,47,Books,5751.15,No,UPI,9,2.9,Cancelled
1817,2024-11-24,25,Home & Kitchen,22500.85,Yes,Card,7,1.0,Cancelled
1818,2024-05-06,53,Electronics,18993.25,No,Card,10,4.8,Returned
1819,2024-04-29,32,Fashion,7896.26,Yes,UPI,3,3.3,Delivered
1820,2024-12-30,39,Home & Kitchen,13479.11,Yes,Wallet,4,1.7,Returned
1821,2024-12-13,53,Fashion,14928.04,Yes,COD,8,3.8,Cancelled
1822,2024-11-10,56,Books,22906.9,No,Wallet,8,4.3,Returned
1823,2024-01-02,36,Books,13309.18,Yes,Card,2,3.2,Returned
1824,2024-10-09,19,Fashion,9571.37,Yes,COD,2,1.9,Delivered
1825,2024-04-25,53,Sports,3456.75,No,UPI,3,2.0,Cancelled
1826,2024-02-28,55,Beauty,1272.83,Yes,Wallet,5,1.8,Cancelled
1827,2024-02-26,44,Electronics,21485.48,Yes,Wallet,10,4.5,Returned
1828,2024-05-20,49,Beauty,24084.55,No,UPI,5,2.5,Cancelled
1829,2024-03-29,49,Books,12822.21,Yes,Card,1,1.6,Returned
1830,2024-12-11,31,Fashion,9763.76,Yes,COD,8,3.7,Cancelled
1831,2024-06-25,18,Sports,14472.71,Yes,Card,6,1.4,Cancelled
1832,2024-08-17,30,Electronics,22186.96,Yes,Wallet,3,3.4,Delivered
1833,2024-05-31,29,Beauty,9472.41,No,UPI,10,1.9,Delivered
1834,2024-05-07,30,Books,22793.66,Yes,Card,6,2.2,Returned
1835,2024-11-08,63,Fashion,14291.57,Yes,Wallet,1,3.3,Delivered
1836,2024-11-07,53,Beauty,14205.6,Yes,Card,7,2.4,Cancelled
1837,2024-02-14,48,Sports,13380.26,No,Wallet,7,2.6,Returned
1838,2024-08-30,50,Beauty,23394.77,No,Card,4,2.5,Cancelled
1839,2024-03-31,38,Beauty,3664.83,Yes,Wallet,10,2.3,Delivered
1840,2024-07-13,26,Books,1946.43,Yes,Card,2,2.7,Delivered
1841,2024-02-28,61,Books,20277.27,Yes,UPI,7,1.4,Cancelled
1842,2024-01-28,61,Beauty,1461.0,No,Wallet,2,2.0,Returned
1843,2024-05-31,20,Home & Kitchen,10143.41,Yes,Wallet,8,2.0,Returned
1844,2024-11-05,55,Home & Kitchen,11127.77,Yes,Wallet,8,1.3,Returned
1845,2024-02-15,55,Sports,18070.51,No,UPI,8,1.3,Cancelled
1846,2024-09-12,43,Sports,15905.26,No,UPI,10,5.0,Cancelled
1847,2024-06-18,49,Beauty,16550.12,Yes,Card,7,1.8,Returned
1848,2024-03-30,60,Beauty,24756.56,No,Card,3,5.0,Cancelled
1849,2024-01-03,18,Electronics,10441.95,Yes,Card,9,2.1,Returned
1850,2024-12-26,61,Beauty,15826.19,No,UPI,7,4.9,Delivered
1851,2024-01-28,40,Home & Kitchen,23658.89,Yes,UPI,2,1.9,Delivered
1852,2024-03-06,18,Home & Kitchen,23064.19,Yes,UPI,1,4.4,Returned
1853,2024-07-21,25,Beauty,4442.95,No,Card,5,4.9,Cancelled
1854,2024-03-29,57,Home & Kitchen,18330.78,No,Card,8,2.1,Returned
1855,2024-10-07,55,Sports,19806.73,Yes,Card,1,3.4,Cancelled
1856,2024-09-24,45,Sports,3826.32,No,Wallet,9,1.2,Delivered
1857,2024-11-15,52,Beauty,24998.67,Yes,Wallet,4,3.6,Cancelled
1858,2024-06-27,27,Home & Kitchen,8948.63,No,Wallet,6,1.2,Cancelled
1859,2024-12-17,33,Electronics,4648.35,Yes,Card,3,4.2,Cancelled
1860,2024-06-22,19,Fashion,24525.24,No,Card,5,4.5,Returned
1861,2024-04-17,28,Electronics,3543.47,Yes,UPI,6,4.9,Delivered
1862,2024-01-09,26,Fashion,15172.86,Yes,COD,4,4.0,Returned
1863,2024-03-28,48,Sports,6106.65,No,COD,5,3.7,Returned
1864,2024-03-19,46,Books,19842.19,No,COD,6,2.0,Returned
1865,2024-08-11,50,Fashion,8522.13,Yes,Card,3,1.2,Cancelled
1866,2024-11-28,45,Beauty,651.86,No,UPI,4,2.7,Delivered
1867,2024-02-10,38,Beauty,9996.24,Yes,Wallet,4,3.7,Returned
1868,2024-03-22,40,Home & Kitchen,10725.39,Yes,Card,6,2.5,Delivered
1869,2024-07-06,32,Fashion,24878.38,Yes,UPI,3,4.3,Returned
1870,2024-05-18,57,Beauty,23067.37,Yes,COD,1,1.4,Returned
1871,2024-12-18,59,Beauty,11532.74,Yes,UPI,8,4.3,Returned
1872,2024-08-15,60,Books,19536.05,No,Card,8,3.6,Cancelled
1873,2024-12-26,26,Sports,12135.09,No,UPI,1,1.4,Returned
1874,2024-05-27,62,Home & Kitchen,22069.53,No,Card,5,1.9,Returned
1875,2024-12-02,41,Electronics,7532.41,Yes,UPI,2,2.4,Delivered
1876,2024-07-17,55,Fashion,18761.49,Yes,COD,1,2.6,Cancelled
1877,2024-01-16,55,Fashion,22902.91,Yes,COD,3,1.1,Delivered
1878,2024-05-30,39,Books,4149.22,No,COD,3,2.1,Delivered
1879,2024-11-18,44,Books,19859.25,No,Wallet,6,3.4,Returned
1880,2024-08-25,21,Books,1739.57,No,UPI,3,1.1,Delivered
1881,2024-07-24,51,Beauty,569.21,No,Card,8,3.7,Delivered
1882,2024-10-22,61,Home & Kitchen,21801.22,No,COD,2,1.2,Returned
1883,2024-01-08,64,Fashion,13117.35,No,Card,9,3.2,Returned
1884,2024-06-27,61,Fashion,8688.67,Yes,Wallet,6,1.8,Cancelled
1885,2024-12-02,51,Fashion,22332.09,Yes,UPI,3,2.9,Cancelled
1886,2024-04-26,24,Home & Kitchen,23424.99,Yes,Card,3,3.1,Delivered
1887,2024-02-07,56,Fashion,18373.93,Yes,COD,9,3.8,Returned
1888,2024-10-15,42,Beauty,15855.08,No,Wallet,2,1.3,Delivered
1889,2024-02-28,65,Sports,8403.36,Yes,Wallet,5,4.7,Delivered
1890,2024-08-07,41,Fashion,24550.59,No,Wallet,4,4.1,Delivered
1891,2024-04-04,46,Sports,4353.53,Yes,Card,5,3.0,Delivered
1892,2024-03-25,59,Beauty,16721.53,Yes,UPI,2,2.2,Cancelled
1893,2024-09-15,63,Fashion,20414.46,Yes,Wallet,7,3.2,Delivered
1894,2024-11-11,23,Books,14983.67,Yes,COD,5,2.1,Cancelled
1895,2024-10-29,36,Beauty,24897.08,Yes,Wallet,4,4.2,Cancelled
1896,2024-09-27,28,Beauty,18113.49,Yes,COD,10,3.2,Delivered
1897,2024-05-07,52,Electronics,18317.77,No,Wallet,6,3.0,Delivered
1898,2024-10-25,36,Electronics,23331.44,No,Wallet,4,1.4,Delivered
1899,2024-01-07,27,Home & Kitchen,316.52,Yes,Wallet,2,3.6,Cancelled
1900,2024-08-15,33,Beauty,17211.83,No,UPI,6,1.9,Returned
1901,2024-06-10,60,Electronics,4998.88,No,Card,4,1.2,Delivered
1902,2024-02-27,51,Fashion,747.88,No,Wallet,3,1.8,Returned
1903,2024-04-18,52,Fashion,12257.04,No,UPI,5,4.3,Delivered
1904,2024-10-25,59,Electronics,22272.1,Yes,Card,2,2.6,Cancelled
1905,2024-12-19,53,Beauty,24923.92,No,Wallet,5,1.4,Cancelled
1906,2024-03-28,33,Fashion,4363.12,Yes,Wallet,6,3.0,Cancelled
1907,2024-09-29,37,Books,12948.16,No,Card,7,3.8,Delivered
1908,2024-02-20,48,Books,17415.73,Yes,COD,3,1.6,Returned
1909,2024-05-17,24,Fashion,17480.62,Yes,Card,4,3.1,Delivered
1910,2024-05-28,41,Home & Kitchen,3735.33,No,COD,3,1.0,Delivered
1911,2024-08-16,59,Beauty,13967.08,No,COD,4,2.0,Returned
1912,2024-02-16,57,Beauty,19212.95,Yes,Card,4,2.7,Cancelled
1913,2024-06-11,30,Home & Kitchen,19340.92,No,UPI,8,1.3,Cancelled
1914,2024-05-14,29,Beauty,2463.76,No,Card,2,1.3,Cancelled
1915,2024-07-25,37,Books,19780.28,Yes,UPI,4,1.9,Delivered
1916,2024-04-22,49,Sports,23834.87,Yes,Wallet,7,2.9,Cancelled
1917,2024-09-24,50,Books,15754.41,Yes,Card,4,2.1,Returned
1918,2024-11-27,65,Fashion,20666.74,Yes,UPI,9,2.3,Delivered
1919,2024-07-25,20,Fashion,16354.96,No,Card,2,2.7,Returned
1920,2024-09-07,29,Home & Kitchen,13378.38,No,Wallet,5,4.4,Returned
1921,2024-10-16,32,Home & Kitchen,11311.1,Yes,Card,4,2.5,Returned
1922,2024-08-31,28,Fashion,21980.97,No,COD,8,2.3,Returned
1923,2024-04-17,24,Beauty,7160.32,Yes,UPI,7,4.0,Returned
1924,2024-11-20,57,Fashion,20561.17,Yes,COD,2,2.5,Delivered
1925,2024-07-03,27,Sports,13177.91,No,Wallet,4,3.2,Cancelled
1926,2024-03-26,41,Books,13188.25,Yes,Wallet,1,1.1,Delivered
1927,2024-11-28,59,Electronics,4866.63,Yes,Wallet,3,2.6,Cancelled
1928,2024-07-19,40,Electronics,12471.01,No,COD,10,2.2,Delivered
1929,2024-07-15,49,Sports,9494.04,Yes,COD,8,1.7,Cancelled
1930,2024-04-08,62,Beauty,13309.65,No,Wallet,3,3.9,Cancelled
1931,2024-04-04,49,Fashion,11365.33,Yes,COD,1,1.8,Cancelled
1932,2024-03-18,55,Home & Kitchen,24971.32,No,Card,3,1.3,Delivered
1933,2024-10-12,27,Books,22312.21,No,UPI,6,4.0,Cancelled
1934,2024-01-23,25,Fashion,15174.67,Yes,UPI,1,3.1,Returned
1935,2024-06-19,57,Electronics,24146.76,No,UPI,5,2.6,Cancelled
1936,2024-08-08,37,Home & Kitchen,21612.28,Yes,Card,3,1.2,Returned
1937,2024-08-16,22,Home & Kitchen,1235.75,Yes,COD,10,3.7,Returned
1938,2024-11-09,35,Beauty,5468.79,Yes,UPI,5,4.9,Returned
1939,2024-09-21,38,Beauty,18951.0,No,Card,6,3.8,Cancelled
1940,2024-12-14,49,Sports,14591.95,No,Wallet,2,3.6,Returned
1941,2024-11-11,30,Beauty,22353.21,No,UPI,10,4.0,Delivered
1942,2024-07-14,18,Beauty,22725.15,Yes,COD,4,1.1,Delivered
1943,2024-06-06,39,Sports,8616.96,Yes,COD,5,1.8,Returned
1944,2024-08-15,27,Sports,3572.17,Yes,COD,3,3.6,Returned
1945,2024-11-11,37,Books,16604.32,Yes,COD,7,1.7,Delivered
1946,2024-01-09,32,Beauty,15714.42,Yes,COD,2,2.2,Delivered
1947,2024-03-22,33,Home & Kitchen,11806.19,Yes,Wallet,9,3.7,Returned
1948,2024-05-05,25,Books,1141.57,No,Card,3,4.4,Returned
1949,2024-02-01,49,Home & Kitchen,5811.02,No,COD,7,4.5,Delivered
1950,2024-07-14,65,Beauty,5446.3,Yes,Card,1,2.6,Returned
1951,2024-06-05,34,Fashion,8150.18,No,Card,1,2.5,Delivered
1952,2024-12-02,23,Beauty,909.56,No,Wallet,8,3.2,Delivered
1953,2024-02-02,22,Books,18129.51,Yes,Wallet,10,1.6,Cancelled
1954,2024-07-27,34,Home & Kitchen,15990.6,Yes,Wallet,6,1.7,Delivered
1955,2024-02-26,43,Beauty,18931.55,No,Card,7,3.9,Cancelled
1956,2024-05-19,20,Books,1771.86,Yes,UPI,7,1.1,Returned
1957,2024-11-28,52,Books,6818.66,Yes,COD,5,4.0,Cancelled
1958,2024-05-03,35,Books,16950.81,No,UPI,2,3.9,Delivered
1959,2024-04-24,54,Home & Kitchen,4999.28,No,Card,7,1.4,Delivered
1960,2024-11-22,20,Beauty,24259.69,No,Card,2,2.6,Delivered
1961,2024-04-27,26,Electronics,16883.33,No,Card,10,4.1,Delivered
1962,2024-11-20,26,Beauty,3361.97,Yes,UPI,4,2.9,Cancelled
1963,2024-05-18,51,Home & Kitchen,1197.31,Yes,Wallet,6,4.6,Returned
1964,2024-02-07,51,Fashion,16767.34,No,Wallet,4,2.1,Delivered
1965,2024-01-12,56,Sports,19160.22,No,Wallet,1,3.1,Cancelled
1966,2024-02-06,45,Fashion,19956.86,Yes,UPI,6,4.6,Delivered
1967,2024-06-03,50,Books,8497.34,Yes,Card,10,2.9,Returned
1968,2024-12-11,36,Home & Kitchen,12556.81,Yes,Card,2,2.7,Cancelled
1969,2024-07-25,26,Beauty,3494.94,Yes,Card,1,2.4,Returned
1970,2024-04-27,49,Electronics,12240.77,Yes,Card,3,1.5,Delivered
1971,2024-06-14,65,Electronics,24168.77,Yes,Card,10,3.9,Returned
1972,2024-09-24,62,Home & Kitchen,14764.84,Yes,Card,7,3.4,Cancelled
1973,2024-10-28,33,Fashion,8233.0,No,Card,6,4.1,Delivered
1974,2024-06-29,45,Sports,11004.27,No,COD,9,2.6,Delivered
1975,2024-05-29,60,Electronics,17776.48,No,COD,5,2.0,Cancelled
1976,2024-10-20,35,Books,7071.52,No,Card,9,2.3,Delivered
1977,2024-06-04,45,Electronics,9209.98,Yes,COD,3,3.4,Returned
1978,2024-04-13,63,Electronics,10460.17,Yes,UPI,6,3.0,Delivered
1979,2024-04-10,45,Electronics,21029.34,Yes,UPI,4,1.3,Cancelled
1980,2024-10-08,22,Sports,2861.66,No,Wallet,7,2.8,Returned
1981,2024-09-14,30,Fashion,3826.64,Yes,Card,8,1.5,Cancelled
1982,2024-01-26,39,Fashion,10373.24,No,Card,10,1.9,Returned
1983,2024-10-11,45,Fashion,18594.63,No,Wallet,5,3.7,Returned
1984,2024-08-27,55,Books,2510.47,Yes,UPI,9,1.1,Delivered
1985,2024-02-14,50,Fashion,23055.5,Yes,UPI,4,4.0,Cancelled
1986,2024-06-06,25,Books,4676.49,No,COD,6,1.4,Cancelled
1987,2024-05-05,61,Sports,11024.9,No,Card,8,4.2,Cancelled
1988,2024-06-16,41,Electronics,6935.92,Yes,Wallet,2,2.4,Cancelled
1989,2024-10-26,25,Sports,2654.35,Yes,UPI,8,1.3,Delivered
1990,2024-01-08,19,Sports,11939.77,Yes,COD,3,3.2,Returned
1991,2024-09-26,30,Sports,21321.4,No,Card,4,4.3,Returned
1992,2024-01-23,46,Fashion,4338.86,Yes,Wallet,9,1.1,Cancelled
1993,2024-09-05,64,Home & Kitchen,19485.24,Yes,Card,3,3.3,Cancelled
1994,2024-04-14,45,Books,3732.06,Yes,COD,8,2.6,Cancelled
1995,2024-10-16,29,Books,4431.42,Yes,Card,9,2.5,Cancelled
1996,2024-05-15,45,Sports,12569.33,Yes,COD,5,1.3,Cancelled
1997,2024-12-08,58,Beauty,14328.44,No,UPI,2,4.8,Delivered
1998,2024-12-07,29,Books,14069.4,Yes,Wallet,10,3.2,Delivered
1999,2024-11-25,18,Books,8722.1,No,Wallet,6,2.7,Delivered
2000,2024-02-07,20,Home & Kitchen,22154.19,Yes,UPI,7,2.8,Returned
2001,2024-12-03,28,Books,1414.27,Yes,Card,4,3.6,Returned
2002,2024-06-22,59,Beauty,16098.32,No,Wallet,3,3.4,Delivered
2003,2024-01-14,30,Sports,3746.78,No,COD,5,4.5,Returned
2004,2024-09-25,33,Books,9259.11,No,COD,9,1.7,Returned
2005,2024-02-07,52,Sports,1047.78,Yes,Wallet,9,1.2,Delivered
2006,2024-01-26,65,Books,19180.77,No,Wallet,2,3.8,Delivered
2007,2024-12-24,57,Home & Kitchen,18671.91,Yes,Wallet,7,3.2,Delivered
2008,2024-02-08,42,Books,13731.98,Yes,COD,7,4.8,Cancelled
2009,2024-12-24,24,Beauty,8158.03,Yes,Card,5,4.3,Delivered
2010,2024-12-22,29,Fashion,4034.28,Yes,UPI,7,4.9,Delivered
2011,2024-07-07,20,Electronics,9122.73,No,Card,10,2.9,Returned
2012,2024-09-04,41,Fashion,11944.89,No,Wallet,9,4.2,Returned
2013,2024-06-12,43,Beauty,24608.23,No,COD,1,3.4,Cancelled
2014,2024-09-26,49,Electronics,21747.8,No,UPI,2,4.1,Cancelled
2015,2024-01-26,40,Electronics,3032.98,Yes,COD,6,3.6,Cancelled
2016,2024-02-09,58,Fashion,7761.11,Yes,COD,8,4.0,Delivered
2017,2024-05-19,28,Sports,20993.08,No,UPI,10,2.3,Delivered
2018,2024-11-19,27,Sports,14905.89,Yes,Card,8,1.5,Returned
2019,2024-09-30,26,Fashion,9360.99,Yes,Card,9,4.0,Returned
2020,2024-03-14,60,Sports,18574.59,Yes,COD,4,2.8,Cancelled
2021,2024-01-18,51,Fashion,3354.18,No,Card,1,4.2,Cancelled
2022,2024-07-02,56,Sports,15988.87,No,UPI,9,3.3,Returned
2023,2024-12-16,40,Fashion,1994.46,No,COD,3,2.3,Delivered
2024,2024-10-02,59,Electronics,3835.31,No,UPI,10,4.1,Delivered
2025,2024-05-06,25,Books,16965.28,No,Wallet,9,2.5,Cancelled
2026,2024-08-12,35,Fashion,2064.07,No,UPI,5,2.6,Cancelled
2027,2024-03-20,25,Sports,2249.24,Yes,COD,2,4.3,Returned
2028,2024-05-20,39,Books,18790.48,Yes,Wallet,5,3.0,Cancelled
2029,2024-05-06,48,Books,19050.2,Yes,UPI,2,1.7,Returned
2030,2024-05-02,31,Books,3971.79,No,Wallet,10,4.2,Cancelled
2031,2024-11-15,25,Electronics,10680.33,Yes,COD,7,3.5,Delivered
2032,2024-03-22,20,Books,13035.48,Yes,UPI,3,2.4,Cancelled
2033,2024-04-12,30,Fashion,13075.05,Yes,UPI,2,3.6,Cancelled
2034,2024-12-05,43,Beauty,1116.19,Yes,COD,9,2.2,Returned
2035,2024-07-22,57,Sports,10105.24,Yes,UPI,4,4.6,Delivered
2036,2024-09-25,63,Fashion,2315.27,Yes,Wallet,3,3.5,Cancelled
2037,2024-08-13,27,Fashion,12322.14,Yes,Wallet,1,2.9,Returned
2038,2024-08-31,18,Electronics,21870.91,Yes,Wallet,1,2.5,Returned
2039,2024-10-25,32,Home & Kitchen,3841.2,Yes,COD,6,2.7,Returned
2040,2024-05-21,43,Fashion,2983.92,Yes,COD,6,1.9,Delivered
2041,2024-09-22,59,Beauty,7678.05,Yes,Wallet,7,3.2,Cancelled
2042,2024-11-22,36,Electronics,18644.52,No,COD,3,4.6,Cancelled
2043,2024-08-25,34,Sports,12209.61,No,COD,3,3.9,Cancelled
2044,2024-08-31,59,Beauty,6025.08,No,Wallet,1,1.3,Returned
2045,2024-06-09,33,Electronics,23273.3,No,UPI,5,3.8,Returned
2046,2024-10-04,50,Books,19258.03,No,Card,10,3.4,Delivered
2047,2024-09-08,55,Home & Kitchen,1482.24,No,COD,3,2.7,Delivered
2048,2024-05-10,32,Sports,18627.25,Yes,Wallet,2,3.0,Cancelled
2049,2024-05-27,36,Sports,24643.93,No,UPI,5,2.4,Cancelled
2050,2024-05-20,60,Sports,6222.22,Yes,UPI,5,3.4,Cancelled
2051,2024-01-09,60,Electronics,20225.15,No,Card,4,1.5,Cancelled
2052,2024-09-01,48,Books,10181.05,Yes,Wallet,4,3.9,Delivered
2053,2024-06-17,27,Electronics,8012.38,No,Card,4,1.2,Delivered
2054,2024-08-19,42,Fashion,23247.9,Yes,COD,1,2.0,Returned
2055,2024-01-16,45,Sports,1349.66,Yes,UPI,6,3.6,Delivered
2056,2024-05-10,39,Home & Kitchen,20220.82,Yes,Card,2,1.3,Cancelled
2057,2024-12-13,18,Fashion,17581.58,Yes,UPI,9,2.0,Cancelled
2058,2024-12-30,63,Electronics,7783.04,Yes,Wallet,7,4.0,Delivered
2059,2024-04-17,43,Fashion,3243.5,No,COD,2,4.8,Cancelled
2060,2024-08-06,39,Books,5927.56,No,UPI,7,2.0,Delivered
2061,2024-05-09,63,Home & Kitchen,3588.47,Yes,UPI,7,3.5,Returned
2062,2024-07-05,28,Beauty,19602.26,No,Wallet,4,2.7,Cancelled
2063,2024-11-15,24,Home & Kitchen,4502.08,Yes,Card,2,1.7,Cancelled
2064,2024-01-02,58,Books,8080.27,No,COD,5,2.9,Delivered
2065,2024-12-15,60,Home & Kitchen,21411.9,Yes,UPI,4,2.4,Delivered
2066,2024-05-28,47,Books,4562.0,Yes,UPI,3,2.2,Delivered
2067,2024-11-18,24,Sports,4175.03,No,UPI,4,4.0,Returned
2068,2024-12-08,47,Beauty,12068.83,Yes,UPI,8,3.4,Delivered
2069,2024-12-28,41,Fashion,14570.04,No,Wallet,4,2.5,Cancelled
2070,2024-06-29,46,Electronics,3033.81,Yes,Card,9,2.9,Returned
2071,2024-03-09,64,Fashion,2146.59,No,COD,3,1.1,Returned
2072,2024-01-14,45,Fashion,16273.44,No,UPI,5,2.0,Returned
2073,2024-04-13,37,Beauty,1959.04,No,Card,5,2.8,Cancelled
2074,2024-01-07,39,Beauty,24540.69,Yes,COD,10,4.2,Returned
2075,2024-03-13,50,Fashion,3916.71,Yes,Wallet,5,3.1,Cancelled
2076,2024-01-20,54,Electronics,17205.48,No,UPI,4,1.3,Returned
2077,2024-08-04,18,Books,7694.49,No,Card,2,4.5,Returned
2078,2024-11-24,39,Electronics,17053.61,No,Card,3,4.2,Delivered
2079,2024-07-15,21,Home & Kitchen,20151.79,No,Wallet,7,3.5,Cancelled
2080,2024-12-17,62,Beauty,18147.96,Yes,Wallet,10,3.8,Delivered
2081,2024-07-26,56,Home & Kitchen,18559.46,Yes,COD,8,2.1,Cancelled
2082,2024-03-28,42,Fashion,12050.35,No,UPI,10,2.1,Delivered
2083,2024-03-22,20,Electronics,7238.44,Yes,Wallet,4,4.1,Returned
2084,2024-08-09,45,Books,8869.92,Yes,Card,9,2.2,Cancelled
2085,2024-04-28,33,Books,11710.88,Yes,Wallet,2,3.3,Returned
2086,2024-04-20,63,Beauty,20646.1,No,UPI,4,1.9,Cancelled
2087,2024-06-08,31,Sports,22219.61,No,Card,3,2.3,Cancelled
2088,2024-09-11,47,Sports,18106.39,No,COD,2,1.2,Delivered
2089,2024-02-01,40,Electronics,1909.47,Yes,UPI,8,1.5,Delivered
2090,2024-12-05,50,Sports,24980.27,No,UPI,3,1.2,Cancelled
2091,2024-05-16,37,Beauty,12389.01,Yes,Wallet,7,2.3,Returned
2092,2024-12-23,60,Beauty,2704.15,Yes,UPI,2,3.6,Cancelled
2093,2024-07-18,48,Sports,16520.23,Yes,UPI,7,2.7,Cancelled
2094,2024-11-26,51,Books,16702.49,Yes,Wallet,3,4.5,Delivered
2095,2024-11-07,34,Home & Kitchen,9611.7,Yes,Card,7,3.5,Returned
2096,2024-06-15,64,Beauty,24466.04,Yes,COD,5,1.7,Cancelled
2097,2024-07-10,53,Electronics,836.19,No,UPI,10,2.4,Returned
2098,2024-11-09,26,Sports,6144.96,Yes,Card,10,3.6,Cancelled
2099,2024-05-26,34,Fashion,13284.9,Yes,Card,3,1.3,Delivered
2100,2024-03-17,49,Sports,18266.59,Yes,UPI,2,4.6,Cancelled
2101,2024-11-27,23,Books,19626.64,No,UPI,2,1.6,Cancelled
2102,2024-03-05,62,Home & Kitchen,5988.28,No,Card,7,2.1,Cancelled
2103,2024-03-30,31,Fashion,12439.79,No,Card,8,3.3,Cancelled
2104,2024-07-22,49,Books,15339.45,No,Card,8,4.3,Returned
2105,2024-05-11,21,Home & Kitchen,2442.59,Yes,UPI,3,4.7,Returned
2106,2024-02-25,31,Electronics,17529.66,No,Card,8,5.0,Cancelled
2107,2024-10-03,32,Sports,23570.9,No,Wallet,1,3.2,Returned
2108,2024-02-21,39,Sports,13092.09,Yes,Wallet,4,4.4,Delivered
2109,2024-01-18,54,Fashion,15708.35,No,Card,6,4.1,Cancelled
2110,2024-06-16,44,Home & Kitchen,7250.62,No,COD,3,2.7,Cancelled
2111,2024-03-04,40,Electronics,18727.3,No,COD,2,2.2,Delivered
2112,2024-11-22,27,Beauty,2021.29,Yes,Card,5,4.5,Cancelled
2113,2024-12-03,55,Beauty,17863.24,Yes,COD,7,1.4,Delivered
2114,2024-11-19,33,Beauty,23958.35,Yes,Card,8,1.6,Delivered
2115,2024-04-02,28,Sports,13545.21,No,Wallet,2,4.6,Cancelled
2116,2024-11-22,20,Books,13955.07,No,Card,4,3.8,Delivered
2117,2024-05-26,44,Electronics,4879.64,Yes,Wallet,6,1.1,Returned
2118,2024-02-18,38,Electronics,6361.5,Yes,COD,5,4.1,Delivered
2119,2024-04-15,44,Fashion,1740.62,Yes,Card,5,2.3,Returned
2120,2024-11-19,59,Sports,3734.62,Yes,UPI,2,3.2,Returned
2121,2024-05-06,55,Books,11401.13,Yes,COD,3,4.3,Returned
